id;updatedDate;publishedDate;title;summary;authors;category;metaData;downloadLink;filePath
http://arxiv.org/abs/1109.1859v1;2011-09-08T23:42:03Z;2011-09-08T23:42:03Z;RenormalizationGroupTheoryForFermionsAndOrderParameterFluctuationsInInteractingFermiSystems.pdf;  In This Thesis, We Perform A Comprehensive Renormalization Group Analysis Oftwo  And Three Dimensional Fermi Systems At Low And Zero Temperature. Weexamine Systems With Spontaneous Symmetry Breaking And Quantum Criticalbehavior By Deriving And Solving Flow Equations Within The Functionalrenormalization Group Framework. We Extend The Hertz Millis Theory Of Quantumphase Transitions In Itinerant Fermion Systems To Phases With Discrete Andcontinuous Symmetry Breaking, And To Quantum Critical Points Where The Zerotemperature Theory Is Associated With A Non Gaussian Fixed Point. We Computethe Finite Temperature Phase Boundary Near The Quantum Critical Pointexplicitly Including Non Gaussian Fluctuations. We Then Set Up A Coupledfermion Boson Renormalization Group Theory That Captures The Mutual Interplayof Gapless Fermions With Massless Order Parameter Fluctuations When Approachinga Quantum Critical Point. As A First Application, We Compute The Complete Setof Quantum Critical Exponents At The Semimetal To Superfluid Quantum Phasetransition Of Attractively Interacting Dirac Fermions In Two Dimensions. Both,the Order Parameter Propagator And The Fermion Propagator Become Non Analyticfunctions Of Momenta Destroying The Fermi Liquid Behavior. We Finally Computethe Effects Of Quantum Fluctuations In The Superfluid Ground State Of Anattractively Interacting Fermi System, Employing The Attractive Hubbard Modelas A Prototype. The Flow Equations Capture The Influence Of Longitudinal Andgoldstone Order Parameter Fluctuations On Non Universal Quantities Such As Thefermionic Gap And The Fermion Boson Vertex, As Well As The Exact Universalinfrared Asymptotics Present In Every Fermionic Superfluid.;Philipp Strack;cond-mat.str-el;"PhD thesis (Advisor: Walter Metzner), 125 pages; includes references
  to accompanying publications";http://arxiv.org/pdf/1109.1859v1.pdf;./files/RenormalizationGroupTheoryForFermionsAndOrderParameterFluctuationsInInteractingFermiSystems.pdf
http://arxiv.org/abs/1112.4428v1;2011-12-19T18:27:05Z;2011-12-19T18:27:05Z;Causality,KnowledgeAndCoordinationInDistributedSystems.pdf;  Effecting Coordination Across Remote Sites In A Distributed System Is Anessential Part Of Distributed Computing, And Also An Inherent Challenge. In1978, An Analysis Of Communication In Asynchronous Systems Was Suggested Byleslie Lamport. Lamport's Analysis Determines A Notion Of Temporal Precedence,a Sort Of Weak Notion Of Time, Which Is Otherwise Missing In Asynchronoussystems. This Notion Has Been Extensively Utilized In Various Applications.  Yet The Analysis Is Limited To Systems That Are Asynchronous. In This Thesiswe Go Beyond By Investigating Causality In Synchronous Systems. In Suchsystems, The Boundaries Of Causal Influence Are Not Charted Out Exclusively Bymessage Passing. Here Time Itself, Passing At A Uniform  Or Almost Uniform Rate For All Processes, Is Also A Medium By Which Causal Influence May Fan Out.this Thesis Studies, And Characterizes, The Combinations Of Time And Messagepassing That Govern Causal Influence In Synchronous Systems.  It Turns Out That Knowledge Based Analysis [fhmv] Provides A Well Tailoredformal Framework Within Which Causal Notions Can Be Studied. As We Show, Theformal Notion Of Knowledge Is Highly Appropriate For Characterizing Causalinfluence In Terms Of Information Flow, Broadening The Analysis Of Chandy Andmisra In [chm].  We Define Several Generic Classes Of Coordination Problems That Pose Varioustemporal Ordering Requirements On The Participating Processes. Thesecoordination Problems Provide Natural Generalizations Of Real Liferequirements. We Then Analyze The Causal Conditions That Underlie Suitablesolutions To These Problems. The Analysis Is Conducted In Two Stages  First,the Temporal Ordering Requirements Are Reduced To Epistemic Conditions. Then,these Epistemic Conditions Are Characterized In Terms Of The Causalcommunication Patterns That Are Necessary And Sufficient To Bring Them About.;Ido Ben-Zvi;cs.LO;PhD Dissertation;http://arxiv.org/pdf/1112.4428v1.pdf;./files/Causality,KnowledgeAndCoordinationInDistributedSystems.pdf
http://arxiv.org/abs/1206.4564v1;2012-06-20T17:56:52Z;2012-06-20T17:56:52Z;ComputationalAspectsOfDependenceLogic.pdf;"  In This Thesis  Modal  Dependence Logic Is Investigated. It Was Introduced In2007 By Jouko V\""a\""aan\""anen As An Extension Of First Order  Resp. Modal Logic By The Dependence Operator =  . For First Order  Resp. Propositional Variables X_1,...,x_n, = X_1,...,x_n  Intuitively States That The Value Of X_nis Determined By Those Of X_1,...,x_n 1.  We Consider Fragments Of Modal Dependence Logic Obtained By Restricting Theset Of Allowed Modal And Propositional Connectives. We Classify These Fragmentswith Respect To The Complexity Of Their Satisfiability And Model Checkingproblems. For Satisfiability We Obtain Complexity Degrees From P Over Np,sigma_p^2 And Pspace Up To Nexp, While For Model Checking We Only Classify Thefragments With Respect To Their Tractability, I.e. We Either Shownp Completeness Or Containment In P.  We Then Study The Extension Of Modal Dependence Logic By Intuitionisticimplication. For This Extension We Again Classify The Complexity Of Themodel Checking Problem For Its Fragments. Here We Obtain Complexity Degreesfrom P Over Np And Conp Up To Pspace.  Finally, We Analyze First Order Dependence Logic, Independence Friendly Logicand Their Two Variable Fragments. We Prove That Satisfiability For Two Variabledependence Logic Is Nexp Complete, Whereas For Two Variableindependence Friendly Logic It Is Undecidable; And Use This To Prove That Thelatter Is Also More Expressive Than The Former.";Peter Lohmann;cs.LO;"PhD thesis; 138 pages (110 main matter)";http://arxiv.org/pdf/1206.4564v1.pdf;./files/ComputationalAspectsOfDependenceLogic.pdf
http://arxiv.org/abs/1211.2863v1;2012-11-13T01:05:42Z;2012-11-13T01:05:42Z;MultiSensorFusionViaReductionOfDimensionality.pdf;"  Large High Dimensional Datasets Are Becoming More And More Popular In Anincreasing Number Of Research Areas. Processing The High Dimensional Dataincurs A High Computational Cost And Is Inherently Inefficient Since Many Ofthe Values That Describe A Data Object Are Redundant Due To Noise And Innercorrelations. Consequently, The Dimensionality, I.e. The Number Of Values Thatare Used To Describe A Data Object, Needs To Be Reduced Prior To Any Otherprocessing Of The Data. The Dimensionality Reduction Removes, In Most Cases,noise From The Data And Reduces Substantially The Computational Cost Ofalgorithms That Are Applied To The Data.  In This Thesis, A Novel Coherent Integrated Methodology Is Introduced Theory, Algorithm And Applications  To Reduce The Dimensionality Ofhigh Dimensional Datasets. The Method Constructs A Diffusion Process Among Thedata Coordinates Via A Random Walk. The Dimensionality Reduction Is Obtainedbased On The Eigen Decomposition Of The Markov Matrix That Is Associated Withthe Random Walk. The Proposed Method Is Utilized For   A  Segmentation Anddetection Of Anomalies In Hyper Spectral Images;  B  Segmentation Ofmulti Contrast Mri Images; And  C  Segmentation Of Video Sequences.  We Also Present Algorithms For   A  The Characterization Of Materials Usingtheir Spectral Signatures To Enable Their Identification;  B  Detection Ofvehicles According To Their Acoustic Signatures; And  C  Classification Ofvascular Vessels Recordings To Detect Hyper Tension And Cardio Vasculardiseases.  The Proposed Methodology And Algorithms Produce Excellent Results Thatsuccessfully Compete With Current State Of The Art Algorithms.";Alon Schclar;cs.CV;PhD Thesis, Tel Aviv Univ, 2008;http://arxiv.org/pdf/1211.2863v1.pdf;./files/MultiSensorFusionViaReductionOfDimensionality.pdf
http://arxiv.org/abs/1403.0541v1;2014-03-03T19:45:41Z;2014-03-03T19:45:41Z;Representing,ReasoningAndAnsweringQuestionsAboutBiologicalPathwaysVariousApplications.pdf;  Biological Organisms Are Composed Of Numerous Interconnected Biochemicalprocesses. Diseases Occur When Normal Functionality Of These Processes Isdisrupted. Thus, Understanding These Biochemical Processes And Theirinterrelationships Is A Primary Task In Biomedical Research And A Prerequisitefor Diagnosing Diseases, And Drug Development. Scientists Studying Theseprocesses Have Identified Various Pathways Responsible For Drug Metabolism, Andsignal Transduction, Etc.  Newer Techniques And Speed Improvements Have Resulted In Deeper Knowledgeabout These Pathways, Resulting In Refined Models That Tend To Be Large Andcomplex, Making It Difficult For A Person To Remember All Aspects Of It. Thus,computer Models Are Needed To Analyze Them. We Want To Build Such A System Thatallows Modeling Of Biological Systems And Pathways In Such A Way That We Cananswer Questions About Them.  Many Existing Models Focus On Structural And Or Factoid Questions, Usingsurface Level Knowledge That Does Not Require Understanding The Underlyingmodel. We Believe These Are Not The Kind Of Questions That A Biologist May Asksomeone To Test Their Understanding Of The Biological Processes. We Want Oursystem To Answer The Kind Of Questions A Biologist May Ask. Such Questionsappear In Early College Level Text Books.  Thus The Main Goal Of Our Thesis Is To Develop A System That Allows Us Toencode Knowledge About Biological Pathways And Answer Such Questions About Themdemonstrating Understanding Of The Pathway. To That End, We Develop A Languagethat Will Allow Posing Such Questions And Illustrate The Utility Of Ourframework With Various Applications In The Biological Domain. We Use Someexisting Tools With Modifications To Accomplish Our Goal.  Finally, We Apply Our System To Real World Applications By Extracting Pathwayknowledge From Text And Answering Questions Related To Drug Development.;Saadat Anwar;cs.AI;thesis;http://arxiv.org/pdf/1403.0541v1.pdf;./files/Representing,ReasoningAndAnsweringQuestionsAboutBiologicalPathwaysVariousApplications.pdf
http://arxiv.org/abs/1403.3291v1;2014-03-13T15:00:30Z;2014-03-13T15:00:30Z;FirstPrinciplesInteratomicPotentialForTungstenBasedOnGaussianProcessRegression.pdf;  An Accurate Description Of Atomic Interactions, Such As That Provided Byfirst Principles Quantum Mechanics, Is Fundamental To Realistic Prediction Ofthe Properties That Govern Plasticity, Fracture Or Crack Propagation In Metals.however, The Computational Complexity Associated With Modern Schemes Explicitlybased On Quantum Mechanics Limits Their Applications To Systems Of A Fewhundreds Of Atoms At Most.  This Thesis Investigates The Application Of The Gaussian Approximationpotential  Gap  Scheme To Atomistic Modelling Of Tungsten   A Bcc Transitionmetal Which Exhibits A Brittle To Ductile Transition And Whose Plasticitybehaviour Is Controlled By The Properties Of $\frac{1}{2} \langle 111 \rangle$screw Dislocations. We Apply Gaussian Process Regression To Interpolate Thequantum Mechanical  Qm  Potential Energy Surface From A Set Of Points In Atomicconfiguration Space. Our Training Data Is Based On Qm Information That Iscomputed Directly Using Density Functional Theory  Dft . To Perform Thefitting, We Represent Atomic Environments Using A Set Of Rotationally,permutationally And Reflection Invariant Parameters Which Act As Theindependent Variables In Our Equations Of Non Parametric, Non Linearregression.  We Develop A Protocol For Generating Gap Models Capable Of Describing Latticedefects In Metals By Building A Series Of Interatomic Potentials For Tungsten.we Then Demonstrate That A Gap Potential Based On A Smooth Overlap Of Atomicpositions  Soap  Covariance Function Provides A Description Of The $\frac{1}{2}\langle 111 \rangle$ Screw Dislocation That Is In Agreement With The Dft Model.we Use This Potential To Simulate The Mobility Of $\frac{1}{2} \langle 111\rangle$ Screw Dislocations By Computing The Peierls Barrier And Modeldislocation Vacancy Interactions To Qm Accuracy In A System Containing Morethan 100,000 Atoms.;Wojciech Jerzy Szlachta;cond-mat.mtrl-sci;PhD thesis, University of Cambridge, September 2013;http://arxiv.org/pdf/1403.3291v1.pdf;./files/FirstPrinciplesInteratomicPotentialForTungstenBasedOnGaussianProcessRegression.pdf
http://arxiv.org/abs/1405.2523v1;2014-05-11T11:40:36Z;2014-05-11T11:40:36Z;PerformanceProvisioningAndEnergyEfficiencyInCloudAndDistributedComputingSystems.pdf;"  In Recent Years, The Issue Of Energy Consumption In High Performancecomputing  Hpc  Systems Has Attracted A Great Deal Of Attention. In Response Tothis, Many Energy Aware Algorithms Have Been Developed In Different Layers Ofhpc Systems, Including The Hardware Layer, Service Layer And System Layer.these Algorithms Are Of Two Types  First, Algorithms Which Directly Try Toimprove The Energy By Tweaking Frequency Operation Or Scheduling Algorithms;and Second, Algorithms Which Focus On Improving The Performance Of The System,with The Assumption That Efficient Running Of A System May Indirectly Save Moreenergy.  In This Thesis, We Develop Algorithms In Both Layers. First, We Introducethree Algorithms To Directly Improve The Energy Of Scheduled Tasks At Thehardware Level By Using Dynamic Voltage Frequency Scaling  Dvfs . Second, Wepropose Two Algorithms For Modelling And Resource Provisioning Of Mapreduceapplications  A Well Known Parametric Distributed Framework Currently Used Bygoogle, Yahoo, Facebook And Linkedin  Based On Its Configuration Parameters.certainly, Estimating The Performance  E.g., Execution Time Or Cpu Clock Ticks Of A Mapreduce Application Can Be Later Used For Smart Scheduling Of Suchapplications In Clouds Or Clusters.  To Evaluate The Algorithms, We Have Conducted Extensive Simulation And Realexperiments On A 5 Node Physical Cluster With Up To 25 Virtual Nodes, Usingboth Synthetic And Real World Applications. Also, The Proposed New Algorithmsare Compared With Existing Algorithms By Experimentation, And The Experimentalresults Reveal New Information On The Performance Of These Algorithms, As Wellas On The Properties Of Mapreduce And Dvfs. In The End, Three Open Problems Arerevealed By The Experimental Observations, And Their Importance Is Explained.";Nikzad Babaii Rizvandi;cs.DC;PhD thesis with 139 pages;http://arxiv.org/pdf/1405.2523v1.pdf;./files/PerformanceProvisioningAndEnergyEfficiencyInCloudAndDistributedComputingSystems.pdf
http://arxiv.org/abs/1411.0259v1;2014-11-02T14:22:50Z;2014-11-02T14:22:50Z;ProtonStructureAtTheLhc.pdf;  A Determination Of Parton Distribution Functions  Pdfs  From A Global Fit Toa Dataset Including Measurements From The Lhc Has Been Performed. Thedeterminations Have Been Carried Out According To The Nnpdf Methodology,leading To A Fit Minimising Parametrisation Bias And With An Accurate Accountof Pdf Uncertainty. In This Thesis The Importance Of Qcd Measurements At Thelhc To Pdf Extraction Are Discussed, And We Summarise Some Of The Technicaldifficulties In Their Inclusion Into Pdf Fits. A Number Of Methods Arepresented That Permit The Efficient Inclusion Of These Observables Into Pdfdeterminations. Firstly A Bayesian Reweighting Procedure Taking Advantage Ofthe Monte Carlo Representation Of Pdf Uncertainties In Nnpdf Sets Is Discussed,which Is Demonstrated By A Study Of The Impact Of Early W Production Asymmetrymeasurements From Atlas, Cms And Lhcb Upon An Earlier Pdf Set. A Package Forthe Fast Computation Of Observables In An Automated Nlo Framework Is Presented,providing An Interface Between Monte Carlo Event Generators And Nlointerpolation Tools. Finally, A Method Of Combining Pdf Evolution Withinterpolating Codes For Hadronic Observable Computation Is Described. Thismethod Largely Overcomes The Computational Difficulties In Performing Fastperturbative Qcd Predictions For Collider Observables. The Method Has Beenapplied To The Determination Of Pdfs From A Global Dataset Including Vectorboson Production Data From Lhcb, Atlas And Cms Along With Inclusive Jet Datafrom Atlas. Finally, The Method Of Closure Testing Is Introduced, And Themethod Is Applied To The Study Of The Nnpdf Methodology. A Number Ofimprovements Are Found In The Minimisation And Stopping Procedures, Which Areadopted For The Development Of The Next Nnpdf Release, Nnpdf3.0.;Nathan Hartland;hep-ph;231 pages, PhD Thesis;http://arxiv.org/pdf/1411.0259v1.pdf;./files/ProtonStructureAtTheLhc.pdf
http://arxiv.org/abs/1504.08033v1;2015-04-29T21:46:52Z;2015-04-29T21:46:52Z;AutomatingAbstractInterpretationOfAbstractMachines.pdf;  Static Program Analysis Is A Valuable Tool For Any Programming Language Thatpeople Write Programs In. The Prevalence Of Scripting Languages In The Worldsuggests Programming Language Interpreters Are Relatively Easy To Write. Usersof These Languages Lament Their Inability To Analyze Their Code, Thereforeprogramming Language Analyzers Are Not Easy To Write. This Thesis Investigatesa Systematic Method Of Creating Abstract Interpreters From Traditionalinterpreters, Called Abstracting Abstract Machines.  Abstract Interpreters Are Difficult To Develop Due To Technical, Theoretical,and Pragmatic Problems. Technical Problems Include Engineering Data Structuresand Algorithms. I Show That Modest And Simple Changes To The Mathematicalpresentation Of Abstract Machines Result In 1000 Times Better Running Time  Just Seconds For Moderately Sized Programs.  In The Theoretical Realm, Abstraction Can Make Correctness Difficult Toascertain. I Provide Proof Techniques For Proving The Correctness Of Regular,pushdown, And Stack Inspecting Pushdown Models Of Abstract Computation Byleaving Computational Power To An External Factor  Allocation. Even If We Don'ttrust The Proof, We Can Run Models Concretely Against Test Suites To Bettertrust Them.  In The Pragmatic Realm, I Show That The Systematic Process Of Abstractingabstract Machines Is Automatable. I Develop A Meta Language For Expressingabstract Machines Similar To Other Semantics Engineering Languages. Thelanguage's Special Feature Is That It Provides An Interface To Abstractallocation. The Semantics Guarantees That If Allocation Is Finite, Then Thesemantics Is A Sound And Computable Approximation Of The Concrete Semantics.;James Ian Johnson;cs.PL;This dissertation has been accepted by the thesis committee;http://arxiv.org/pdf/1504.08033v1.pdf;./files/AutomatingAbstractInterpretationOfAbstractMachines.pdf
http://arxiv.org/abs/1511.01779v1;2015-11-05T15:21:30Z;2015-11-05T15:21:30Z;OnTheCostOfConcurrencyInTransactionalMemory.pdf;  Traditional Techniques For Synchronization Are Based On \emph{locking} Thatprovides Threads With Exclusive Access To Shared Data. \emph{coarse Grained}locking Typically Forces Threads To Access Large Amounts Of Data Sequentiallyand, Thus, Does Not Fully Exploit Hardware Concurrency. Program Specific\emph{fine Grained} Locking Or \emph{non Blocking}  \emph{i.e.}, Not Usinglocks  Synchronization, On The Other Hand, Is A Dark Art To Most Programmersand Trusted To The Wisdom Of A Few Computing Experts. Thus, It Is Appealing Toseek A Middle Ground Between These Two Extremes  A Synchronization Mechanismthat Relieves The Programmer Of The Overhead Of Reasoning About Data Conflictsthat May Arise From Concurrent Operations Without Severely Limiting Theprogram's Performance. The \emph{transactional Memory  Tm } Abstraction Isproposed As Such A Mechanism  It Intends To Combine An Easy To Use Programminginterface With An Efficient Utilization Of The Concurrent Computing Abilitiesprovided By Multicore Architectures. Tm Allows The Programmer To\emph{speculatively} Execute Sequences Of Shared Memory Operations As\emph{atomic Transactions} With \emph{all Or Nothing} Semantics  Thetransaction Can Either \emph{commit}, In Which Case It Appears As Executedsequentially, Or \emph{abort}, In Which Case Its Update Operations Do Not Takeeffect. Thus, The Programmer Can Design Software Having Only Sequentialsemantics In Mind And Let Tm Take Care, At Run Time, Of Resolving The Conflictsin Concurrent Executions.  Intuitively, We Want Tms To Allow For As Much \emph{concurrency} As Possible In The Absence Of Severe Data Conflicts, Transactions Should Be Able Toprogress In Parallel. But What Are The Inherent Costs Associated With Providinghigh Degrees Of Concurrency In Tms  This Is The Central Question Of The Thesis.;Srivatsan Ravi;cs.DC;Ph.D. Thesis;http://arxiv.org/pdf/1511.01779v1.pdf;./files/OnTheCostOfConcurrencyInTransactionalMemory.pdf
http://arxiv.org/abs/1602.08954v1;2016-02-29T13:45:05Z;2016-02-29T13:45:05Z;CompletenessAndTheZxCalculus.pdf;  Graphical Languages Offer Intuitive And Rigorous Formalisms For Quantumphysics. They Can Be Used To Simplify Expressions, Derive Equalities, And Docomputations. Yet In Order To Replace Conventional Formalisms, Rigour Alone Isnot Sufficient  The New Formalisms Also Need To Have Equivalent Deductivepower. This Requirement Is Captured By The Property Of Completeness, Whichmeans That Any Equality That Can Be Derived Using Some Standard Formalism Canalso Be Derived Graphically.  In This Thesis, I Consider The Zx Calculus, A Graphical Language For Purestate Qubit Quantum Mechanics. I Show That It Is Complete For Pure Statestabilizer Quantum Mechanics, So Any Problem Within This Fragment Of Quantumtheory Can Be Fully Analysed Using Graphical Methods. This Includes Questionsof Central Importance In Areas Such As Error Correcting Codes Ormeasurement Based Quantum Computation. Furthermore, I Show That The Zx Calculusis Complete For The Single Qubit Clifford T Group, Which Is Approximatelyuniversal  Any Single Qubit Unitary Can Be Approximated To Arbitrary Accuracyusing Only Clifford Gates And The T Gate. [...] Lastly, I Extend The Use Ofrigorous Graphical Languages Outside Quantum Theory To Spekkens' Toy Theory, Alocal Hidden Variable Model That Nevertheless Exhibits Some Features Commonlyassociated With Quantum Mechanics. [...] I Develop A Graphical Calculus Similarto The Zx Calculus That Fully Describes Spekkens' Toy Theory, And Show That Itis Complete. Hence, Stabilizer Quantum Mechanics And Spekkens' Toy Theory Canbe Fully Analysed And Compared Using Graphical Formalisms.  Intuitive Graphical Languages Can Replace Conventional Formalisms For Theanalysis Of Many Questions In Quantum Computation And Foundations Without Lossof Mathematical Rigour Or Deductive Power.;Miriam Backens;quant-ph;"PhD thesis, University of Oxford. 154 pages. See full text for
  unabridged abstract";http://arxiv.org/pdf/1602.08954v1.pdf;./files/CompletenessAndTheZxCalculus.pdf
http://arxiv.org/abs/1606.05916v1;2016-06-19T22:10:45Z;2016-06-19T22:10:45Z;OnTheHomotopyGroupsOfSpheresInHomotopyTypeTheory.pdf;  The Goal Of This Thesis Is To Prove That $\pi_4 S^3  \simeq\mathbb{z} 2\mathbb{z}$ In Homotopy Type Theory. In Particular It Is Aconstructive And Purely Homotopy Theoretic Proof. We First Recall The Basicconcepts Of Homotopy Type Theory, And We Prove Some Well Known Results Aboutthe Homotopy Groups Of Spheres  The Computation Of The Homotopy Groups Of Thecircle, The Triviality Of Those Of The Form $\pi_k S^n $ With $k < N$, And Theconstruction Of The Hopf Fibration. We Then Move To More Advanced Tools. Inparticular, We Define The James Construction Which Allows Us To Prove Thefreudenthal Suspension Theorem And The Fact That There Exists A Natural Number$n$ Such That $\pi_4 S^3  \simeq \mathbb{z} N\mathbb{z}$. Then We Study Thesmash Product Of Spheres, We Construct The Cohomology Ring Of A Space, And Weintroduce The Hopf Invariant, Allowing Us To Narrow Down The $n$ To Either $1$or $2$. The Hopf Invariant Also Allows Us To Prove That All The Groups Of Theform $\pi_{4n 1} S^{2n} $ Are Infinite. Finally We Construct The Gysin Exactsequence, Allowing Us To Compute The Cohomology Of $\mathbb{c}p^2$ And To Provethat $\pi_4 S^3  \simeq \mathbb{z} 2\mathbb{z}$ And That More Generally$\pi_{n 1} S^n  \simeq \mathbb{z} 2\mathbb{z}$ For Every $n \ge 3$.;Guillaume Brunerie;math.AT;PhD thesis, 187 pages, summary in French at the end;http://arxiv.org/pdf/1606.05916v1.pdf;./files/OnTheHomotopyGroupsOfSpheresInHomotopyTypeTheory.pdf
http://arxiv.org/abs/1611.01996v1;2016-11-07T11:36:22Z;2016-11-07T11:36:22Z;TheTopologyAndGeometryOfHyperkählerQuotients.pdf;"  In This Thesis We Study The Topology And Geometry Of Hyperk\""ahler Quotients,as Well As Some Related Non Compact K\""ahler Quotients, From The Point Of Viewof Hamiltonian Group Actions. The Main Technical Tool We Employ Is Morse Theorywith Moment Maps. We Prove A Lojasiewicz Inequality Which Permits The Use Ofmorse Theory In The Non Compact Setting. We Use This To Deduce Kirwansurjectivity For An Interesting Class Of Non Compact Quotients, And Obtain Anew Proof Of Hyperk\""ahler Kirwan Surjectivity For Hypertoric Varieties. Wethen Turn Our Attention To Quiver Varieties, Obtaining An Explicit Inductiveprocedure To Compute The Betti Numbers Of The Fixed Point Sets Of The Naturals^1  Action On These Varieties. To Study The Kernel Of The Kirwan Map, We Adaptthe Jeffrey Kirwan Residue Formula To Our Setting. The Residue Formula May Beused To Compute Intersection Pairings On Certain Compact Subvarieties, And Ingood Cases These Provide A Complete Description Of The Kernel Of Thehyperk\""ahler Kirwan Map. We Illustrate This Technique With Several Detailedexamples. Finally, We Investigate The Poisson Geometry Of A Certain Family Ofnakajima Varieties. We Construct An Explicit Lagrangian Fibration On Thesevarieties By Embedding Them Into Hitchin Systems. This Construction Provides Aninteresting Class Of Toy Models Of Hitchin Systems For Which The Hyperk\""ahlermetric May Be Computed Explicitly.";Jonathan Fisher;math.DG;PhD thesis, University of Toronto, 2014;http://arxiv.org/pdf/1611.01996v1.pdf;./files/TheTopologyAndGeometryOfHyperkählerQuotients.pdf
http://arxiv.org/abs/1611.08944v1;2016-11-28T00:36:40Z;2016-11-28T00:36:40Z;NonparametricGeneralReinforcementLearning.pdf;  Reinforcement Learning  Rl  Problems Are Often Phrased In Terms Of Markovdecision Processes  Mdps . In This Thesis We Go Beyond Mdps And Consider Rl Inenvironments That Are Non Markovian, Non Ergodic And Only Partially Observable.our Focus Is Not On Practical Algorithms, But Rather On The Fundamentalunderlying Problems  How Do We Balance Exploration And Exploitation  How Do Weexplore Optimally  When Is An Agent Optimal  We Follow The Nonparametricrealizable Paradigm.  We Establish Negative Results On Bayesian Rl Agents, In Particular Aixi. Weshow That Unlucky Or Adversarial Choices Of The Prior Cause The Agent Tomisbehave Drastically. Therefore Legg Hutter Intelligence And Balanced Paretooptimality, Which Depend Crucially On The Choice Of The Prior, Are Entirelysubjective. Moreover, In The Class Of All Computable Environments Every Policyis Pareto Optimal. This Undermines All Existing Optimality Properties For Aixi.however, There Are Bayesian Approaches To General Rl That Satisfy Objectiveoptimality Guarantees  We Prove That Thompson Sampling Is Asymptoticallyoptimal In Stochastic Environments In The Sense That Its Value Converges To Thevalue Of The Optimal Policy. We Connect Asymptotic Optimality To Regret Given Arecoverability Assumption On The Environment That Allows The Agent To Recoverfrom Mistakes. Hence Thompson Sampling Achieves Sublinear Regret In Theseenvironments.  Our Results Culminate In A Formal Solution To The Grain Of Truth Problem  Abayesian Agent Acting In A Multi Agent Environment Learns To Predict The Otheragents' Policies If Its Prior Assigns Positive Probability To Them  The Priorcontains A Grain Of Truth . We Construct A Large But Limit Computable Classcontaining A Grain Of Truth And Show That Agents Based On Thompson Samplingover This Class Converge To Play Nash Equilibria In Arbitrary Unknowncomputable Multi Agent Environments.;Jan Leike;cs.AI;PhD thesis;http://arxiv.org/pdf/1611.08944v1.pdf;./files/NonparametricGeneralReinforcementLearning.pdf
http://arxiv.org/abs/1704.01031v1;2017-04-04T14:28:13Z;2017-04-04T14:28:13Z;QcdRadiativeCorrectionsToHiggsPhysics.pdf;  The Central Part Of This Thesis Deals With The Quantum Chromodynamics  Qcd Radiative Corrections To Some Important Observables Associated With Thedrell Yan, Scalar And Pseudo Scalar Higgs Boson Productions Atnext To Next To Next To Leading Order  N$^{3}$lo  Aiming To Uplift The Accuracyof Theoretical Results. The Higgs Bosons Are Produced Dominantly At The Largehadron Collider  Lhc  Via Gluon Fusion Through Top Quark Loop, While One Of Thesubdominant Ones Takes Place Through Bottom Quark Annihilation Whosecontribution Is Equally Important And Must Be Included In Precision Studies.here, We Have Computed Analytically The Inclusive Cross Section Of The Higgsboson Produced Through This Channel Under The Soft Virtual  Sv  Approximationat N$^{3}$lo Qcd Following An Elegant Formalism. Moreover, The Differentialrapidity Distribution Is Another Most Important Observable, Which Is Expectedto Be Measured In Upcoming Days At The Lhc. This Immediately Calls For Veryprecise Theoretical Predictions. The Analytical Expressions Of The Svcorrections To This Observable At N$^{3}$lo For The Higgs Boson, Producedthrough Gluon Fusion, And Leptonic Pair In Drell Yan  Dy  Production Arecomputed And The Numerical Impacts Of These Results Are Demonstrated. Inaddition, The Cp Odd Pseudo Scalar Higgs Boson, Which Is One Of The Most Primecandidates In Bsm Scenarios, Is Studied In Great Details, Taking Into Accountthe Qcd Radiative Corrections. We Have Computed The Analytical Results Of Thethree Loop Qcd Corrections To The Pseudo Scalar Higgs Boson Production Andconsequently, Obtained The Inclusive Production Cross Section At N$^{3}$lounder Sv Approximation. These Indeed Help To Reduce The Theoreticaluncertainties Arising From The Renormalisation And Factorisation Scales Andundoubtedly, Improve The Reliabilities Of The Theoretical Results.;Taushif Ahmed;hep-ph;180 pages, PhD Thesis, 9 figures;http://arxiv.org/pdf/1704.01031v1.pdf;./files/QcdRadiativeCorrectionsToHiggsPhysics.pdf
